# synthetic scope export - see gen_synthetic.py (provenance: synthetic)
time_s,volts
0.836800,4.70892
0.837000,4.68725
0.837200,4.70675
0.837400,4.68377
0.837600,4.69465
0.837800,4.69010
0.838000,4.69583
0.838200,4.69012
0.838400,4.70045
0.838600,4.71446
0.838800,4.68790
0.839000,4.70615
0.839200,4.68405
0.839400,4.71259
0.839600,4.68657
0.839800,4.70229
0.840000,4.69190
0.840200,4.69601
0.840400,4.67652
0.840600,4.68992
0.840800,4.68362
0.841000,4.70436
0.841200,4.68417
0.841400,4.69380
0.841600,4.71087
0.841800,4.69070
0.842000,4.70443
0.842200,4.71410
0.842400,4.72535
0.842600,4.71017
0.842800,4.69542
0.843000,4.70107
0.843200,4.70038
0.843400,4.69539
0.843600,4.69811
0.843800,4.72519
0.844000,4.70556
0.844200,4.68896
0.844400,4.69165
0.844600,4.69050
0.844800,4.69689
0.845000,4.71516
0.845200,4.69516
0.845400,4.68723
0.845600,4.70764
0.845800,4.69528
0.846000,4.70337
0.846200,4.71165
0.846400,4.70581
0.846600,4.71304
0.846800,4.70364
0.847000,4.69266
0.847200,4.70089
0.847400,4.68932
0.847600,4.70101
0.847800,4.69324
0.848000,4.69171
0.848200,4.69813
0.848400,4.70328
0.848600,4.68027
0.848800,4.69395
0.849000,4.69290
0.849200,4.71773
0.849400,4.70112
0.849600,4.70370
0.849800,4.72963
0.850000,4.70703
0.850200,4.69845
0.850400,4.69131
0.850600,4.69183
0.850800,4.70896
0.851000,4.70708
0.851200,4.70774
0.851400,4.70831
0.851600,4.69636
0.851800,4.70504
0.852000,4.69705
0.852200,4.72003
0.852400,4.68470
0.852600,4.68492
0.852800,4.69920
0.853000,4.70304
0.853200,4.69823
0.853400,4.69029
0.853600,4.72851
0.853800,4.68290
0.854000,4.71501
0.854200,4.69560
0.854400,4.68933
0.854600,4.70029
0.854800,4.69370
0.855000,4.68542
0.855200,4.69657
0.855400,4.66934
0.855600,4.71447
0.855800,4.70365
0.856000,4.71610
0.856200,4.67382
0.856400,4.69832
0.856600,4.70772
0.856800,4.70312
0.857000,4.70639
0.857200,4.70857
0.857400,4.70565
0.857600,4.69600
0.857800,4.69328
0.858000,4.69664
0.858200,4.70103
0.858400,4.70644
0.858600,4.70690
0.858800,4.69916
0.859000,4.70862
0.859200,4.72004
0.859400,4.68550
0.859600,4.71772
0.859800,4.69855
0.860000,4.70663
0.860200,4.70652
0.860400,4.70409
0.860600,4.69577
0.860800,4.70699
0.861000,4.67930
0.861200,4.69640
0.861400,4.71588
0.861600,4.69827
0.861800,4.69765
0.862000,4.69110
0.862200,4.69849
0.862400,4.70748
0.862600,4.68402
0.862800,4.68712
0.863000,4.70042
0.863200,4.69785
0.863400,4.68955
0.863600,4.70995
0.863800,4.69847
0.864000,4.70292
0.864200,4.70789
0.864400,4.69504
0.864600,4.68950
0.864800,4.70514
0.865000,4.70909
0.865200,4.71317
0.865400,4.69231
0.865600,4.69607
0.865800,4.69846
0.866000,4.71973
0.866200,4.67747
0.866400,4.69796
0.866600,4.70550
0.866800,4.67282
0.867000,4.70730
0.867200,4.71518
0.867400,4.69611
0.867600,4.70428
0.867800,4.70199
0.868000,4.70239
0.868200,4.70727
0.868400,4.69963
0.868600,4.69609
0.868800,4.70498
0.869000,4.68312
0.869200,4.69445
0.869400,4.69375
0.869600,4.69594
0.869800,4.70648
0.870000,4.70778
0.870200,4.71109
0.870400,4.68839
0.870600,4.69682
0.870800,4.70131
0.871000,4.69270
0.871200,4.70271
0.871400,4.70100
0.871600,4.68704
0.871800,4.68526
0.872000,4.71896
0.872200,4.68821
0.872400,4.71452
0.872600,4.68533
0.872800,4.71069
0.873000,4.68514
0.873200,4.71239
0.873400,4.68471
0.873600,4.67836
0.873800,4.70327
0.874000,4.69903
0.874200,4.69007
0.874400,4.69203
0.874600,4.68844
0.874800,4.69883
0.875000,4.70932
0.875200,4.68570
0.875400,4.68203
0.875600,4.70023
0.875800,4.71168
0.876000,4.69939
0.876200,4.69377
0.876400,4.70061
0.876600,4.71171
0.876800,4.69989
0.877000,4.70688
0.877200,4.68847
0.877400,4.67142
0.877600,4.67162
0.877800,4.68487
0.878000,4.71151
0.878200,4.67989
0.878400,4.72344
0.878600,4.71268
0.878800,4.69358
0.879000,4.69295
0.879200,4.69340
0.879400,4.70380
0.879600,4.68412
0.879800,4.67416
0.880000,4.70948
0.880200,4.68909
0.880400,4.70981
0.880600,4.69141
0.880800,4.70476
0.881000,4.69596
0.881200,4.69060
0.881400,4.72013
0.881600,4.70335
0.881800,4.69039
0.882000,4.69955
0.882200,4.68919
0.882400,4.69900
0.882600,4.67899
0.882800,4.70590
0.883000,4.71042
0.883200,4.70247
0.883400,4.69571
0.883600,4.73145
0.883800,4.71041
0.884000,4.70860
0.884200,4.68472
0.884400,4.72844
0.884600,4.71107
0.884800,4.69613
0.885000,4.69918
0.885200,4.71868
0.885400,4.68294
0.885600,4.69860
0.885800,4.68037
0.886000,4.71869
0.886200,4.69417
0.886400,4.68162
0.886600,4.72033
0.886800,4.70017
0.887000,4.70077
0.887200,4.70997
0.887400,4.70009
0.887600,4.68709
0.887800,4.70577
0.888000,4.71141
0.888200,4.70080
0.888400,4.70946
0.888600,4.69999
0.888800,4.68247
0.889000,4.69940
0.889200,4.68749
0.889400,4.69349
0.889600,4.69714
0.889800,4.70371
0.890000,4.70436
0.890200,4.70564
0.890400,4.69137
0.890600,4.70890
0.890800,4.69821
0.891000,4.71550
0.891200,4.71040
0.891400,4.71969
0.891600,4.70971
0.891800,4.71160
0.892000,4.70192
0.892200,4.68659
0.892400,4.69389
0.892600,4.70722
0.892800,4.70825
0.893000,4.68404
0.893200,4.68507
0.893400,4.68070
0.893600,4.71112
0.893800,4.68674
0.894000,4.66996
0.894200,4.68419
0.894400,4.67191
0.894600,4.71995
0.894800,4.70684
0.895000,4.70376
0.895200,4.70438
0.895400,4.68206
0.895600,4.68966
0.895800,4.68977
0.896000,4.70505
0.896200,4.71106
0.896400,4.71733
0.896600,4.70486
0.896800,4.68760
0.897000,4.69471
0.897200,4.73596
0.897400,4.70185
0.897600,4.70976
0.897800,4.71545
0.898000,4.71364
0.898200,4.69959
0.898400,4.68405
0.898600,4.70142
0.898800,4.69762
0.899000,4.71644
0.899200,4.69869
0.899400,4.70626
0.899600,4.68728
0.899800,4.68022
0.900000,4.70754
0.900200,4.70071
0.900400,4.69057
0.900600,4.71601
0.900800,4.69772
0.901000,4.70651
0.901200,4.69435
0.901400,4.69726
0.901600,4.71556
0.901800,4.69679
0.902000,4.68409
0.902200,4.67976
0.902400,4.70607
0.902600,4.68090
0.902800,4.67711
0.903000,4.72782
0.903200,0.03629
0.903400,0.02192
0.903600,0.03334
0.903800,0.03662
0.904000,0.05548
0.904200,0.03780
0.904400,0.04626
0.904600,0.05416
0.904800,0.00788
0.905000,0.04599
0.905200,0.05474
0.905400,0.02596
0.905600,0.04829
0.905800,0.03012
0.906000,0.04019
0.906200,0.02213
0.906400,0.04208
0.906600,0.05420
0.906800,0.05331
0.907000,0.02424
0.907200,0.04071
0.907400,0.02899
0.907600,0.04170
0.907800,0.03590
0.908000,0.05054
0.908200,0.04038
0.908400,0.04945
0.908600,0.04867
0.908800,0.03113
0.909000,0.02784
0.909200,0.04403
0.909400,0.03582
0.909600,0.04818
0.909800,0.04386
0.910000,0.04603
0.910200,0.03309
0.910400,0.02292
0.910600,0.03658
0.910800,0.04055
0.911000,0.03287
0.911200,0.03985
0.911400,0.06006
0.911600,0.01365
0.911800,0.05221
0.912000,0.05179
0.912200,0.04320
0.912400,0.03166
0.912600,0.04324
0.912800,0.03335
0.913000,0.06264
0.913200,0.01723
0.913400,0.01809
0.913600,0.02629
0.913800,0.05820
0.914000,0.02598
0.914200,0.03561
0.914400,0.02397
0.914600,0.05994
0.914800,0.03745
0.915000,0.04315
0.915200,0.02908
0.915400,0.03847
0.915600,0.05953
0.915800,0.05163
0.916000,0.03881
0.916200,0.05515
0.916400,0.03050
0.916600,0.05495
0.916800,0.07035
0.917000,0.04101
0.917200,0.02950
0.917400,0.03641
0.917600,0.03495
0.917800,0.02530
0.918000,0.03234
0.918200,0.01868
0.918400,0.04346
0.918600,0.04780
0.918800,0.02651
0.919000,0.08559
0.919200,0.04114
0.919400,0.05085
0.919600,0.05821
0.919800,0.04512
0.920000,0.03859
0.920200,0.03704
0.920400,0.07634
0.920600,0.05373
0.920800,0.04905
0.921000,0.03350
0.921200,0.04878
0.921400,0.03345
0.921600,0.03528
0.921800,0.04505
0.922000,0.04726
0.922200,0.04465
0.922400,0.02503
0.922600,0.04746
0.922800,0.04244
0.923000,0.04164
0.923200,0.02984
0.923400,0.04499
0.923600,0.04298
0.923800,0.05866
0.924000,0.03867
0.924200,0.05986
0.924400,0.04821
0.924600,0.04911
0.924800,0.04836
0.925000,0.03934
0.925200,0.02608
0.925400,0.04533
0.925600,0.03602
0.925800,0.01739
0.926000,0.04985
0.926200,0.05588
0.926400,0.05681
0.926600,0.04862
0.926800,0.05280
0.927000,0.02802
0.927200,0.05025
0.927400,0.04386
0.927600,0.03287
0.927800,0.05348
0.928000,0.04041
0.928200,0.04849
0.928400,0.03744
0.928600,0.02618
0.928800,0.04774
0.929000,0.05419
0.929200,0.04524
0.929400,0.03067
0.929600,0.04709
0.929800,0.05489
0.930000,0.04849
0.930200,0.02390
0.930400,0.04800
0.930600,0.04695
0.930800,0.05002
0.931000,0.05295
0.931200,0.04042
0.931400,0.02841
0.931600,0.02590
0.931800,0.02455
0.932000,0.04128
0.932200,0.02870
0.932400,0.05175
0.932600,0.01772
0.932800,0.02949
0.933000,0.04417
0.933200,0.05321
0.933400,0.04590
0.933600,0.04635
0.933800,0.03801
0.934000,0.04864
0.934200,0.04488
0.934400,0.04867
0.934600,0.03121
0.934800,0.02540
0.935000,0.03859
0.935200,0.04989
0.935400,0.03050
0.935600,0.03541
0.935800,0.04131
0.936000,0.05211
0.936200,0.03968
0.936400,0.04254
0.936600,0.03989
0.936800,0.01138
0.937000,0.04735
0.937200,0.03334
0.937400,0.03591
0.937600,0.04583
0.937800,0.05073
0.938000,0.05001
0.938200,0.01909
0.938400,0.06150
0.938600,0.04055
0.938800,0.03217
0.939000,0.03268
0.939200,0.05063
0.939400,0.04387
0.939600,0.04703
0.939800,0.02509
0.940000,0.03122
0.940200,0.03026
0.940400,0.02889
0.940600,0.03914
0.940800,0.04236
0.941000,0.04578
0.941200,0.05785
0.941400,0.03916
0.941600,0.03413
0.941800,0.04775
0.942000,0.03273
0.942200,0.06169
0.942400,0.05220
0.942600,0.05540
0.942800,0.03752
0.943000,0.04544
0.943200,0.02911
0.943400,0.03628
0.943600,0.01988
0.943800,0.04198
0.944000,0.06826
0.944200,0.03562
0.944400,0.03381
0.944600,0.03169
0.944800,0.03164
0.945000,0.03066
0.945200,0.03972
0.945400,0.05558
0.945600,0.03988
0.945800,0.05522
0.946000,0.04142
0.946200,0.05585
0.946400,0.03566
0.946600,0.00671
0.946800,0.04116
0.947000,0.06198
0.947200,0.03526
0.947400,0.05154
0.947600,0.01928
0.947800,0.03571
0.948000,0.04450
0.948200,0.03901
0.948400,0.03003
0.948600,0.03456
0.948800,0.05718
0.949000,0.03903
0.949200,0.02654
0.949400,0.04629
0.949600,0.04618
0.949800,0.03764
0.950000,0.03260
0.950200,0.04722
0.950400,0.04243
0.950600,0.05335
0.950800,0.05567
0.951000,0.06587
0.951200,0.04611
0.951400,0.04782
0.951600,0.02828
0.951800,0.03887
0.952000,0.04787
0.952200,0.02751
0.952400,0.06795
0.952600,0.03803
0.952800,0.02258
0.953000,0.03191
0.953200,0.04359
0.953400,0.04454
0.953600,0.03489
0.953800,0.03821
0.954000,0.04248
0.954200,0.04184
0.954400,0.03002
0.954600,0.03355
0.954800,0.03666
0.955000,0.04392
0.955200,0.03831
0.955400,0.03709
0.955600,0.05287
0.955800,0.03725
0.956000,0.02258
0.956200,0.02523
0.956400,0.03859
0.956600,0.05062
0.956800,0.04973
0.957000,0.03121
0.957200,0.05080
0.957400,0.00806
0.957600,0.06609
0.957800,0.04034
0.958000,0.01843
0.958200,0.05368
0.958400,0.03211
0.958600,0.06955
0.958800,0.04753
0.959000,0.04234
0.959200,0.05428
0.959400,0.02095
0.959600,0.02602
0.959800,0.04614
0.960000,0.03923
0.960200,0.01889
0.960400,0.02959
0.960600,0.03910
0.960800,0.03681
0.961000,0.03448
0.961200,0.05435
0.961400,0.04435
0.961600,0.04563
0.961800,0.03555
0.962000,0.05087
0.962200,0.05742
0.962400,0.02358
0.962600,0.03226
0.962800,0.02898
0.963000,0.03797
0.963200,0.06130
0.963400,0.02696
0.963600,0.05191
0.963800,0.03149
0.964000,0.02462
0.964200,0.04368
0.964400,0.02740
0.964600,0.03673
0.964800,0.05802
0.965000,0.03483
0.965200,0.03630
0.965400,0.04475
0.965600,0.05443
0.965800,0.05265
0.966000,0.04111
0.966200,0.02448
0.966400,0.03264
0.966600,0.02927
0.966800,0.04120
0.967000,0.05216
0.967200,0.04080
0.967400,0.03364
0.967600,0.04489
0.967800,0.04062
0.968000,0.03471
0.968200,0.02548
0.968400,0.02786
0.968600,0.03893
0.968800,0.05407
0.969000,0.03658
0.969200,0.04537
0.969400,0.05881
0.969600,0.02346
0.969800,0.04248
0.970000,0.03036
0.970200,0.02623
0.970400,0.02995
0.970600,0.03187
0.970800,0.02899
0.971000,0.02057
0.971200,0.02780
0.971400,0.03966
0.971600,0.04115
0.971800,0.04886
0.972000,0.02252
0.972200,0.04018
0.972400,0.03206
0.972600,0.01895
0.972800,0.03936
0.973000,0.03971
0.973200,0.02720
0.973400,0.04362
0.973600,0.03554
0.973800,0.02623
0.974000,0.04160
0.974200,0.03466
0.974400,0.04872
0.974600,0.03325
0.974800,0.05517
0.975000,0.03010
0.975200,0.05152
0.975400,0.04511
0.975600,0.04666
0.975800,0.01408
0.976000,0.04810
0.976200,0.06162
0.976400,0.06679
0.976600,0.02747
0.976800,0.01482
0.977000,0.04349
0.977200,0.03024
0.977400,0.05138
0.977600,0.04505
0.977800,0.04016
0.978000,0.03290
0.978200,0.02836
0.978400,0.04923
0.978600,0.03640
0.978800,0.03326
0.979000,0.05574
0.979200,0.01668
0.979400,0.03329
0.979600,0.04112
0.979800,0.03495
0.980000,0.04384
0.980200,0.04112
0.980400,0.07129
0.980600,0.04521
0.980800,0.03201
0.981000,0.04608
0.981200,0.02941
0.981400,0.04790
0.981600,0.05878
0.981800,0.05464
0.982000,0.05081
0.982200,0.04696
0.982400,0.05242
0.982600,0.02021
0.982800,0.05458
0.983000,0.01849
0.983200,0.05587
0.983400,0.04148
0.983600,0.04213
0.983800,0.04580
0.984000,0.02177
0.984200,0.06886
0.984400,0.03259
0.984600,0.04930
0.984800,0.03592
0.985000,0.04155
0.985200,0.04993
0.985400,0.02719
0.985600,0.02935
0.985800,0.01377
0.986000,0.04306
0.986200,0.03387
0.986400,0.03061
0.986600,0.04164
0.986800,0.05944
0.987000,0.04080
0.987200,0.05690
0.987400,0.02175
0.987600,0.02934
0.987800,0.01973
0.988000,0.03037
0.988200,0.03486
0.988400,0.00934
0.988600,0.03049
0.988800,0.04418
0.989000,0.06226
0.989200,0.06003
0.989400,0.04297
0.989600,0.05156
0.989800,0.03559
0.990000,0.01196
0.990200,0.02708
0.990400,0.03329
0.990600,0.03666
0.990800,0.04566
0.991000,0.03915
0.991200,0.06019
0.991400,0.03933
0.991600,0.03979
0.991800,0.02958
0.992000,0.02821
0.992200,0.03935
0.992400,0.05908
0.992600,0.03334
0.992800,0.04742
0.993000,0.04121
0.993200,0.05147
0.993400,0.03852
0.993600,0.03618
0.993800,0.01900
0.994000,0.02649
0.994200,0.06002
0.994400,0.04170
0.994600,0.04231
0.994800,0.05589
0.995000,0.05211
0.995200,0.02204
0.995400,0.04927
0.995600,0.04651
0.995800,0.03639
0.996000,0.05831
0.996200,0.05620
0.996400,0.03733
0.996600,0.03757
0.996800,0.05916
0.997000,0.03730
0.997200,0.03654
0.997400,0.05859
0.997600,0.02303
0.997800,0.01642
0.998000,0.02155
0.998200,0.04290
0.998400,0.03160
0.998600,0.03408
0.998800,0.05236
0.999000,0.04336
0.999200,0.04934
0.999400,0.04845
0.999600,0.04324
0.999800,0.06009
1.000000,0.03508
